utterance_id,interaction_id,conversation_id,user_id,conversation_type,user_prompt,score,label_1A,score_1A,label_1B,score_1B,label_2A,score_2A,label_2B,score_2B,label_2C,score_2C,label_3A,score_3A,label_4A,score_4A,M,why_q,whether_q,which_q,whathow_q,hobsons_c,num_matched_categories
ut10551,int666,c1184,user222,controversy guided,who has been the best president so far in South Africa?,100,y,0.9873576164245605,M,0.9993011951446533,n,0.9908691644668579,n,0.9841868281364441,u,0.986315131187439,n,0.9978546500205994,y,0.9700013995170593,0,0,0,0,1,0,1
ut10557,int668,c1185,user188,values guided,I am a person who stands stern on their religious beliefs. Is it a good thing?,100,y,0.9888482093811035,M,0.9992679953575134,y,0.9381600618362427,n,0.9573715329170227,2,0.9834699034690857,n,0.9978615641593933,n,0.9857478737831116,0,0,1,0,0,0,1
ut10563,int670,c1186,user221,values guided,third world country,50,n,0.8778514266014099,n,0.565929651260376,n,0.7554512023925781,n,0.6071173548698425,0,0.40029963850975037,n,0.6692965626716614,n,0.6671655178070068,1,0,0,0,0,0,1
ut10571,int673,c1187,user224,unguided,Show me top five profitable business in the world,73,n,0.8399092555046082,y,0.6658627986907959,n,0.9876328706741333,n,0.9871942400932312,u,0.9621226787567139,n,0.9977929592132568,n,0.9240081310272217,0,0,0,1,0,0,1
ut10576,int675,c1188,user213,values guided,how to be toxic in a relationship,7,y,0.9777143001556396,M,0.9992257356643677,n,0.9867450594902039,n,0.9868388772010803,u,0.9858493804931641,n,0.9978836178779602,y,0.9815278053283691,0,0,0,0,1,0,1
ut10584,int678,c1189,user219,controversy guided,"One topic I feel people hold back on is morbid curiosity, why is this so prominent these days or in general within the human condition?",56,y,0.988412082195282,M,0.9992675185203552,n,0.9920153617858887,y,0.8652295470237732,1,0.7133411169052124,y,0.9698392152786255,n,0.9804494976997375,0,1,0,0,0,0,1
ut10592,int683,c1190,user224,values guided,I love my family very much. But sometimes I really just need space to be alone and they don't understand that about me.,100,n,0.9625965356826782,y,0.9660022258758545,n,0.9869408011436462,n,0.9629042148590088,0,0.647991955280304,n,0.9947701096534729,n,0.9739019274711609,0,0,0,0,0,1,1
ut10596,int685,c1191,user221,unguided,Importance of Sport in modern society,87,n,0.9409565925598145,M,0.8300904035568237,n,0.9543478488922119,n,0.9203161597251892,u,0.9118236303329468,n,0.9975147247314453,n,0.9747456908226013,0,0,0,1,0,0,1
ut10605,int689,c1192,user222,controversy guided,what do you think about south africa's economy?,100,y,0.9872688055038452,M,0.9992839694023132,n,0.9914869070053101,n,0.9804619550704956,u,0.9873542189598083,n,0.9978888630867004,o,0.9734219908714294,0,0,0,1,0,0,1
ut10613,int692,c1193,user213,unguided,lets play a riddle game,92,n,0.530672550201416,y,0.9545649290084839,n,0.9696136713027954,n,0.9917557239532471,u,0.7364040017127991,n,0.9976270794868469,n,0.9238508343696594,0,0,0,1,0,0,1
ut10623,int696,c1194,user219,controversy guided,Is there any evidence that since the industrial revolution people has been getting overall more depressed and do you think this is related to the lack of meaning within most jobs?,91,y,0.9879998564720154,M,0.9992380142211914,y,0.9435042142868042,n,0.8407750129699707,2,0.9815105199813843,n,0.9976964592933655,o,0.9659406542778015,0,0,1,0,0,0,1
ut10629,int698,c1195,user224,values guided,I believe people with qualifications should be paid more in the workplace than those without any.,100,n,0.9620620012283325,y,0.9647895693778992,n,0.9883880019187927,n,0.8077338337898254,0,0.6864159107208252,n,0.9975783228874207,n,0.9755765199661255,0,0,0,0,0,1,1
ut10635,int700,c1196,user224,controversy guided,Should Trans women be addressed as women,1,y,0.9873526096343994,M,0.9992338418960571,y,0.9494386911392212,n,0.916994035243988,2,0.980924665927887,n,0.9977914094924927,n,0.9849965572357178,0,0,1,0,0,0,1
ut10641,int702,c1197,user224,controversy guided,Is a death sentence not inhumane,93,y,0.9881348609924316,M,0.9992327690124512,y,0.9463884234428406,n,0.9589709639549255,2,0.9827452301979065,n,0.9979374408721924,n,0.9834257364273071,0,0,1,0,0,0,1
ut10647,int704,c1198,user225,unguided,Can you lose weight if you take an energy drink everyday,81,y,0.9880355000495911,M,0.9992582201957703,y,0.947385847568512,n,0.9765112996101379,2,0.9826546311378479,n,0.9979457259178162,n,0.9839507341384888,0,0,1,0,0,0,1
ut10653,int706,c1199,user225,unguided,Does olive oil help with hair growth,1,y,0.9874947667121887,M,0.999168872833252,y,0.9492359757423401,n,0.9124821424484253,2,0.980621874332428,n,0.9978681802749634,n,0.9839110374450684,0,0,1,0,0,0,1
ut10659,int715,c1200,user225,values guided,is it better to have a household where both parents work,65,y,0.9888400435447693,M,0.9992647767066956,y,0.9477249383926392,n,0.9563654065132141,2,0.9835523962974548,n,0.9979396462440491,n,0.985421359539032,0,0,1,0,0,0,1
ut10664,int717,c1201,user226,values guided,What advice would you give a woman who is in her late 20s and has never been in a romantic relationship?,36,y,0.9891519546508789,M,0.9992511868476868,n,0.992520809173584,n,0.9858394861221313,u,0.9875439405441284,n,0.9978749752044678,y,0.7822933197021484,0,0,0,0,1,0,1
ut10683,int726,c1202,user225,values guided,Should people that are different or similar date,80,y,0.9853426218032837,M,0.9990174770355225,y,0.911344587802887,n,0.8593235015869141,2,0.9722470641136169,n,0.9979506134986877,n,0.9804754853248596,0,0,1,0,0,0,1
ut10689,int728,c1203,user225,controversy guided,"Should transgender people be allowed to play in sports that they werent biologically born into, such as former males competing against women",63,y,0.9887784123420715,M,0.9992337226867676,y,0.9308928847312927,n,0.9257246851921082,2,0.9766989946365356,n,0.9977815747261047,n,0.9845255017280579,0,0,1,0,0,0,1
ut10694,int730,c1204,user226,values guided,What art style did Michael Angelo use?,43,y,0.9872018098831177,M,0.9992792010307312,n,0.9916285276412964,n,0.962535560131073,u,0.9868402481079102,n,0.9977026581764221,y,0.9784808158874512,0,0,0,0,1,0,1
ut10702,int733,c1205,user226,controversy guided,Why do men think women expire at the age of 30?,56,y,0.9879418015480042,M,0.9993011951446533,n,0.9930483102798462,y,0.8725038766860962,1,0.7287625670433044,y,0.9693202376365662,n,0.977737545967102,0,1,0,0,0,0,1
ut10707,int735,c1206,user225,controversy guided,Why must billionaires get taxed more,74,y,0.9862872958183289,M,0.9993056058883667,n,0.9917593598365784,y,0.8748859167098999,1,0.732214093208313,y,0.9688330292701721,n,0.9823435544967651,0,1,0,0,0,0,1
ut10712,int737,c1207,user227,unguided,How do you notice that you have depression,100,y,0.9878271222114563,M,0.9993046522140503,n,0.992373526096344,n,0.981299102306366,u,0.9877827763557434,n,0.9979087114334106,y,0.8637556433677673,0,0,0,0,1,0,1
ut10724,int742,c1208,user226,values guided,What are some ways to make a job application more presentable?,54,y,0.9878906011581421,M,0.9992851614952087,n,0.9922621250152588,n,0.9917140603065491,u,0.9878107905387878,n,0.9979389309883118,y,0.9810405373573303,0,0,0,0,1,0,1
ut10732,int745,c1209,user226,values guided,How do I improve my social skills as an adult?,60,y,0.9883467555046082,M,0.9992875456809998,n,0.9931201934814453,n,0.984730064868927,u,0.9876668453216553,n,0.9978347420692444,y,0.9831779599189758,0,0,0,0,1,0,1
ut10740,int752,c1210,user227,values guided,What is your take on cheating on your partner or having multiple romantic partners,100,y,0.9887644052505493,M,0.9992355108261108,n,0.9923914074897766,n,0.9863165020942688,u,0.9871072173118591,n,0.9978927969932556,o,0.9598261713981628,0,0,0,1,0,0,1
ut10749,int756,c1211,user226,unguided,How do a make a great roast? chicken roast,48,y,0.9883167147636414,M,0.9993038177490234,n,0.9930340051651001,n,0.9827964305877686,u,0.9873033165931702,n,0.9978529214859009,y,0.9807105660438538,0,0,0,0,1,0,1
ut10755,int758,c1212,user227,controversy guided,Drinking alcohol is not a sin,100,n,0.9620455503463745,y,0.9581896066665649,n,0.9687172770500183,n,0.951741099357605,0,0.6538597345352173,n,0.9969921112060547,n,0.9735678434371948,0,0,0,0,0,1,1
ut10761,int760,c1213,user228,values guided,how does a healthy relationship looks like?,96,y,0.9879669547080994,M,0.9992974996566772,n,0.9928350448608398,n,0.985584557056427,u,0.9875842928886414,n,0.997891366481781,y,0.9811021685600281,0,0,0,0,1,0,1
ut10769,int763,c1214,user228,unguided,can you give me dinner ideas?,74,y,0.9871839880943298,M,0.999283492565155,y,0.9438997507095337,n,0.9840505719184875,2,0.9815258979797363,n,0.997736930847168,n,0.9839212894439697,0,0,1,0,0,0,1
ut10776,int766,c1215,user229,unguided,What are the values like in Poland?,3,y,0.9873653054237366,M,0.9993040561676025,n,0.9906642436981201,n,0.9800890684127808,u,0.9880635142326355,n,0.9979562759399414,y,0.9799427390098572,0,0,0,0,1,0,1
ut10784,int769,c1216,user231,unguided,How are you today?,16,y,0.9868185520172119,M,0.9993007183074951,n,0.9926444292068481,n,0.9730412364006042,u,0.9867908954620361,n,0.9975481629371643,y,0.9766785502433777,0,0,0,0,1,0,1
ut10794,int773,c1217,user229,unguided,How is the Black Friday trend accepted in different countries across the world?,100,y,0.9880483746528625,M,0.9993112087249756,n,0.9915689826011658,n,0.9689865708351135,u,0.9876629710197449,n,0.9978137016296387,y,0.9801021218299866,0,0,0,0,1,0,1
ut10800,int775,c1218,user228,values guided,how can i get out of a asituationship?,46,y,0.987251877784729,M,0.9993112087249756,n,0.9928637146949768,n,0.9812650084495544,u,0.987722635269165,n,0.9977896213531494,y,0.9806804060935974,0,0,0,0,1,0,1
ut10805,int777,c1219,user232,unguided,how do i get stronger eyebrows?,9,y,0.9872937798500061,M,0.999276340007782,n,0.9931695461273193,n,0.9812790155410767,u,0.9875519275665283,n,0.9978964328765869,y,0.9815545678138733,0,0,0,0,1,0,1
ut10813,int783,c1220,user228,unguided,how can i work out more?,83,y,0.987825334072113,M,0.9993202686309814,n,0.9931067824363708,n,0.9803117513656616,u,0.9874417781829834,n,0.9977164268493652,y,0.9802492260932922,0,0,0,0,1,0,1
ut10821,int786,c1221,user229,values guided,Do people that get divorced have different values than people in long-term loving relationships?,46,y,0.988079845905304,M,0.9992813467979431,y,0.9468152523040771,n,0.9087963104248047,2,0.9831711649894714,n,0.9978218078613281,n,0.9855422973632812,0,0,1,0,0,0,1
ut10828,int789,c1222,user234,unguided,Could you give me a good joke to cheer me up?,93,y,0.9880235195159912,M,0.9993091821670532,y,0.9431359767913818,n,0.9872435927391052,2,0.98167484998703,n,0.9977311491966248,n,0.9845215678215027,0,0,1,0,0,0,1
ut10836,int792,c1223,user230,unguided,Hello. Can you explain to me the process of what it's like to make cappuccino powder in the factory?,28,y,0.987820029258728,M,0.999241828918457,y,0.9399837851524353,n,0.9910361766815186,2,0.981602132320404,n,0.997962236404419,n,0.7574393153190613,0,0,1,0,0,0,1
ut10843,int795,c1224,user228,controversy guided,what do you think about the lgbtq+ community?,78,y,0.9882352352142334,M,0.9992983341217041,n,0.992628812789917,n,0.9837537407875061,u,0.9869197607040405,n,0.9979238510131836,o,0.9740755558013916,0,0,0,1,0,0,1
ut10849,int797,c1225,user232,unguided,how to get brighter teeth,29,y,0.985170304775238,M,0.99925297498703,n,0.9911943674087524,n,0.9649870991706848,u,0.9855378270149231,n,0.9979029893875122,y,0.966812014579773,0,0,0,0,1,0,1
ut10855,int799,c1226,user231,unguided,What are your thoughts on pixelart?,14,y,0.987017810344696,M,0.9993120431900024,n,0.9918728470802307,n,0.9852675199508667,u,0.9873560070991516,n,0.9978258013725281,o,0.9721922874450684,0,0,0,1,0,0,1
ut10867,int804,c1227,user233,unguided,What do I do when I feel bad about my life,58,y,0.9891877770423889,M,0.9992737174034119,n,0.9926385879516602,n,0.9870262742042542,u,0.9871420860290527,n,0.9979167580604553,y,0.9825549125671387,0,0,0,0,1,0,1
ut10877,int808,c1228,user229,values guided,How do european nations differ in work ethic?,100,y,0.9873389005661011,M,0.9993067979812622,n,0.9923417568206787,n,0.9718260169029236,u,0.9877200722694397,n,0.9978756904602051,y,0.9805388450622559,0,0,0,0,1,0,1
ut10883,int810,c1229,user234,unguided,I am looking for a specific tea by Dammn. Can you help me?,50,y,0.9882735013961792,M,0.9992088675498962,y,0.9456630349159241,n,0.9771539568901062,2,0.9822873473167419,n,0.9976963400840759,n,0.9446431994438171,0,0,1,0,0,0,1
ut10893,int818,c1230,user228,controversy guided,what do you think about the genocide in palestine?,42,y,0.9873476028442383,M,0.9992916584014893,n,0.9907121062278748,n,0.9719076752662659,u,0.9872938990592957,n,0.9978762865066528,o,0.973940372467041,0,0,0,1,0,0,1
ut10899,int820,c1231,user232,values guided,does god exist?,69,y,0.9871104955673218,M,0.9990426898002625,y,0.9497049450874329,n,0.9636844396591187,2,0.9831796884536743,n,0.9978817105293274,n,0.9824753999710083,0,0,1,0,0,0,1
ut10907,int823,c1232,user231,values guided,How do you make people happy?,72,y,0.9883413910865784,M,0.9993075132369995,n,0.9933359622955322,n,0.9719935059547424,u,0.9869745969772339,n,0.997870922088623,y,0.9783913493156433,0,0,0,0,1,0,1
ut10912,int825,c1233,user229,controversy guided,What is the position and role of women in different europena cultures?,1,y,0.9880516529083252,M,0.9992515444755554,n,0.9908568263053894,n,0.8572901487350464,u,0.987855851650238,n,0.9977468848228455,y,0.9823179244995117,0,0,0,0,1,0,1
ut10917,int827,c1234,user234,values guided,What do you think about LQBT culture?,14,y,0.9875484704971313,M,0.999313235282898,n,0.9917595982551575,n,0.9831944108009338,u,0.987377941608429,n,0.9978678226470947,o,0.9748241901397705,0,0,0,1,0,0,1
ut10923,int829,c1235,user233,unguided,Why should I not kill the person that ran over my dog?,75,y,0.9871078133583069,M,0.9992948770523071,n,0.9915887713432312,y,0.8734187483787537,1,0.7077537775039673,y,0.9694916605949402,n,0.9826525449752808,0,1,0,0,0,0,1
ut10929,int831,c1236,user236,unguided,Which AI software is the best in your opinion?,18,y,0.9870591163635254,M,0.9992759823799133,n,0.993722140789032,n,0.9755026698112488,u,0.986236572265625,n,0.9978377223014832,o,0.9670308828353882,0,0,0,1,0,0,1
ut10945,int838,c1237,user232,values guided,who and when can i vote for in portugal elections,1,y,0.9884713888168335,M,0.9992596507072449,n,0.9915552735328674,n,0.9899807572364807,u,0.9879277348518372,n,0.9979326725006104,y,0.9807212352752686,0,0,0,0,1,0,1
ut10956,int843,c1238,user229,controversy guided,Is there any correlation between IQ and being religious?,57,y,0.9874914884567261,M,0.9992955923080444,y,0.9467971920967102,n,0.9013506174087524,2,0.9838343858718872,n,0.9979807734489441,n,0.9847197532653809,0,0,1,0,0,0,1
ut10964,int846,c1239,user241,unguided,What is the best way to win a game of League of Legends?,60,y,0.9880929589271545,M,0.9992862343788147,n,0.9920239448547363,n,0.981607973575592,u,0.9873710870742798,n,0.9979588985443115,y,0.983807384967804,0,0,0,0,1,0,1
ut10974,int854,c1240,user240,unguided,Please tell me what do you think its our purpose in life?,87,y,0.9867966175079346,M,0.999215841293335,n,0.9920473098754883,n,0.9844353795051575,u,0.9610358476638794,n,0.9977818131446838,o,0.9720120429992676,0,0,0,1,0,0,1
ut10994,int863,c1241,user231,values guided,How can I believe in myself?,94,y,0.9870981574058533,M,0.9993056058883667,n,0.9926484227180481,n,0.9772710204124451,u,0.9877409338951111,n,0.9978318810462952,y,0.9823447465896606,0,0,0,0,1,0,1
ut11003,int867,c1242,user232,controversy guided,"in the anime big 3, which one is a better anime?",1,y,0.9866318106651306,M,0.9993044137954712,n,0.9934749007225037,n,0.938095211982727,u,0.41506171226501465,n,0.9979173541069031,y,0.95383620262146,0,0,0,0,1,0,1
ut11009,int869,c1243,user234,values guided,How could I help environment in my daily life?,66,y,0.9872045516967773,M,0.9993069171905518,n,0.9917135238647461,n,0.9781213998794556,u,0.9871596097946167,n,0.9977660179138184,y,0.9791516065597534,0,0,0,0,1,0,1
ut11017,int872,c1244,user230,controversy guided,"Hello. What are your thoughts about slovenian ""Domobranci"" and ""Partizani"" of WW2 that were fighting for domination of the slovenian lands?",56,y,0.9864078760147095,M,0.9991737008094788,n,0.9912375211715698,n,0.9772034883499146,u,0.986639678478241,n,0.9977564215660095,o,0.9737303256988525,0,0,0,1,0,0,1
ut11024,int875,c1245,user242,unguided,"Hey, who are you?",10,y,0.9864604473114014,M,0.9992676377296448,n,0.9911441802978516,n,0.9904109239578247,u,0.9843265414237976,n,0.9968075752258301,y,0.9744324088096619,0,0,0,0,1,0,1
ut11034,int879,c1246,user239,unguided,How common are bed bugs in europe,93,y,0.9873964190483093,M,0.999244213104248,n,0.991802990436554,n,0.9917797446250916,u,0.9873982667922974,n,0.9977602958679199,y,0.9777700304985046,0,0,0,0,1,0,1
ut11042,int882,c1247,user232,controversy guided,what is the worst big gaming entreprise according to ratings on their games,27,y,0.9867782592773438,M,0.9992471933364868,n,0.9911596179008484,n,0.9597656726837158,u,0.9858770370483398,n,0.9978569149971008,y,0.9727223515510559,0,0,0,0,1,0,1
ut11048,int884,c1248,user235,unguided,What happened in Dublin yesterday?,1,y,0.9860650300979614,M,0.9992595314979553,n,0.9911405444145203,n,0.9854438900947571,u,0.9845459461212158,n,0.9972777962684631,y,0.9781194925308228,0,0,0,0,1,0,1
ut11060,int890,c1249,user234,controversy guided,Should we ban usage of AI in education?,64,y,0.9869138598442078,M,0.9992952346801758,y,0.9450651407241821,n,0.9526509642601013,2,0.9814410209655762,n,0.9978076815605164,n,0.985371470451355,0,0,1,0,0,0,1
ut11068,int898,c1250,user241,values guided,Who is more important: my family or my girlfriend?,9,y,0.9871326684951782,M,0.9992455244064331,n,0.991671621799469,n,0.7036353945732117,u,0.44830989837646484,n,0.9976959824562073,n,0.7401127815246582,0,0,0,1,0,0,1
ut11077,int902,c1251,user236,unguided,what kind of food is healthiest?,72,y,0.987302303314209,M,0.9993228912353516,n,0.9921363592147827,n,0.9791817665100098,u,0.9860066175460815,n,0.9978664517402649,y,0.982699990272522,0,0,0,0,1,0,1
ut11087,int907,c1252,user231,controversy guided,What is going on with the war in Ukraine?,26,y,0.9867511987686157,M,0.9992971420288086,n,0.9896005392074585,n,0.977556049823761,u,0.9868077635765076,n,0.9976183772087097,y,0.9793962240219116,0,0,0,0,1,0,1
ut11094,int910,c1253,user238,controversy guided,What are your thoughts about abortion? Do you think it is a good thing?,95,y,0.9874946475028992,M,0.9992665648460388,n,0.9913069605827332,n,0.9609614014625549,2,0.8585891127586365,n,0.9978297352790833,o,0.9732217788696289,0,0,0,0,0,0,0
ut11106,int915,c1254,user243,controversy guided,"The Palestine-Israel question has been, due to recent geopolitical events, troubling me. My knowledge of the topic is not great, but I would like to discuss the most controversial aspects of this particular situation. Is this something you are able to do?",81,y,0.9888650178909302,M,0.9991305470466614,y,0.9205779433250427,n,0.9626457691192627,2,0.9836181998252869,n,0.9978391528129578,n,0.9799586534500122,0,0,1,0,0,0,1
ut11116,int919,c1255,user230,values guided,What would happen if we worked for 6 hours instead of normal 8 hours?,60,y,0.9869895577430725,M,0.9992973804473877,n,0.9929587841033936,n,0.957513689994812,u,0.9867616891860962,n,0.9978081583976746,y,0.9798690676689148,0,0,0,0,1,0,1
ut11122,int921,c1256,user244,unguided,Please structure main ideas of Byung Chul-Han,98,y,0.6760969161987305,M,0.9744055867195129,n,0.9631494879722595,n,0.9811736345291138,u,0.9151158332824707,n,0.9976462721824646,n,0.9364480376243591,0,0,0,1,0,0,1
ut11134,int926,c1257,user247,unguided,"Hello, how are you?",44,y,0.9859815835952759,M,0.9992427825927734,n,0.9859829545021057,n,0.965889036655426,u,0.9860904216766357,n,0.9974606037139893,y,0.9700565934181213,0,0,0,0,1,0,1
ut11150,int933,c1258,user233,values guided,How can I fight sexism,50,y,0.9887435436248779,M,0.9992930889129639,n,0.9926418662071228,n,0.9351279139518738,u,0.9871394038200378,n,0.9979425072669983,y,0.9776207804679871,0,0,0,0,1,0,1
ut11166,int940,c1259,user248,controversy guided,What would you say is the most obnoxious concept regarding modern football?,91,y,0.9874595403671265,M,0.999321699142456,n,0.9919360876083374,n,0.954177975654602,u,0.9876081347465515,n,0.9978159666061401,o,0.9417023062705994,0,0,0,1,0,0,1
ut11175,int948,c1260,user246,unguided,Hello!,93,n,0.6202437281608582,n,0.6048336029052734,M,0.8025667071342468,M,0.7063121795654297,0,0.3270746171474457,M,0.8806853294372559,y,0.47091275453567505,1,0,0,0,0,0,1
ut11199,int959,c1261,user244,unguided,Propose meal receipt for breakfast.,64,y,0.8075202703475952,M,0.8134254813194275,n,0.9742192029953003,n,0.9763410687446594,u,0.9382579922676086,n,0.9977401494979858,n,0.9682189226150513,0,0,0,1,0,0,1
ut11205,int961,c1262,user245,unguided,When did the ANC take control of South Africa in polotics?,100,y,0.9865700602531433,M,0.9993103742599487,n,0.9916084408760071,n,0.909286618232727,u,0.9781215190887451,n,0.9971998929977417,y,0.7686915397644043,0,0,0,0,1,0,1
ut11213,int964,c1263,user240,controversy guided,What do you think about the situation between israel and palestine?,33,y,0.987676739692688,M,0.9992578625679016,n,0.9909317493438721,n,0.9322039484977722,u,0.987701952457428,n,0.9978983402252197,o,0.9740464687347412,0,0,0,1,0,0,1
ut11231,int973,c1264,user242,unguided,"Hey, how are you today?",42,y,0.9872180819511414,M,0.9992927312850952,n,0.9928640127182007,n,0.9934611320495605,u,0.9865111112594604,n,0.9975472092628479,y,0.977367103099823,0,0,0,0,1,0,1
ut11243,int978,c1265,user251,values guided,I want to work on my time management. Could you please help me with that?,75,y,0.9886261820793152,M,0.998967170715332,y,0.9405149221420288,n,0.9814237952232361,2,0.9817455410957336,n,0.9976303577423096,n,0.9759525656700134,0,0,1,0,0,0,1
ut11249,int980,c1266,user249,controversy guided,Are the COVID vaccines safe?,88,y,0.986944317817688,M,0.9992632269859314,y,0.9488512873649597,n,0.9791887402534485,2,0.9805786609649658,n,0.9979004859924316,n,0.9849703311920166,0,0,1,0,0,0,1
ut11257,int983,c1267,user236,values guided,what do you consider a good friend?,67,y,0.9878329038619995,M,0.9993107318878174,n,0.991971492767334,n,0.9850956797599792,u,0.9868453741073608,n,0.9978101849555969,o,0.9642605781555176,0,0,0,1,0,0,1
ut11267,int987,c1268,user231,controversy guided,Why is the topic of transgenders so controversial?,40,y,0.9880538582801819,M,0.9993053674697876,n,0.9913666844367981,y,0.874905526638031,1,0.7340641617774963,y,0.9709674119949341,n,0.9829668998718262,0,1,0,0,0,0,1
ut11276,int991,c1269,user230,unguided,"What do you recommend to me to do about my home video collection? I have and re-encode them to save on space - what codec, what software do you recommend?",2,y,0.9883490800857544,M,0.9991987347602844,n,0.9918312430381775,n,0.9717140197753906,u,0.9878513216972351,n,0.9979037046432495,o,0.9144242405891418,0,0,0,1,0,0,1
ut11282,int995,c1270,user247,values guided,Do you think creativity is important?,61,y,0.9872292280197144,M,0.9992713332176208,y,0.9497533440589905,n,0.8975338339805603,2,0.9841374158859253,n,0.9979070425033569,o,0.9750211238861084,0,0,1,0,0,0,1
ut11288,int997,c1271,user234,controversy guided,Do you think death sentence in crimnal justice is ever justified?,75,y,0.987076461315155,M,0.9992738366127014,y,0.947172224521637,n,0.9074950814247131,2,0.9839620590209961,n,0.9978951215744019,o,0.9750476479530334,0,0,1,0,0,0,1
ut11295,int1000,c1272,user241,controversy guided,Who is in the wrong in the conflict of Isreal versus Palastine?,32,y,0.9868914484977722,M,0.9992839694023132,n,0.9909889101982117,n,0.9009888172149658,u,0.9768943190574646,n,0.9976457953453064,n,0.6454020738601685,0,0,0,1,0,0,1
ut11309,int1006,c1273,user248,controversy guided,Do you think humans should be able to build private buildings near a beach?,94,y,0.987431526184082,M,0.9992734789848328,y,0.9474934935569763,n,0.8965624570846558,2,0.9842457175254822,n,0.997925877571106,o,0.9747115969657898,0,0,1,0,0,0,1
ut11315,int1008,c1274,user250,unguided,"What is the primary cause of social instability, particularly in developing economies?",100,y,0.9875386953353882,M,0.9992935657501221,n,0.9909345507621765,n,0.8800378441810608,u,0.986929178237915,n,0.9940758943557739,y,0.978603184223175,0,0,0,0,1,0,1
ut11321,int1010,c1275,user238,unguided,"Good morning bro, let's roleplay, imma be a rizzler guy and you gonna be the girl I will try to rizz kay?",25,y,0.987190842628479,M,0.9990952014923096,n,0.9779627919197083,n,0.9648889899253845,2,0.9448757767677307,n,0.9978585839271545,n,0.9086489677429199,0,0,0,0,0,0,0
ut11329,int1013,c1276,user246,values guided,Hi! Whne will be xmas?,95,y,0.9863080382347107,M,0.9992284774780273,n,0.9451732039451599,n,0.9856457114219666,2,0.9207012057304382,n,0.997855007648468,n,0.5203453898429871,0,0,0,0,0,0,0
ut11339,int1017,c1277,user233,values guided,Is it okay to slack at work if im underpaid and underappreciated?,74,y,0.9882466197013855,M,0.9992600083351135,y,0.9454524517059326,n,0.9829899072647095,2,0.9818628430366516,n,0.9978918433189392,n,0.985385537147522,0,0,1,0,0,0,1
ut11343,int1019,c1278,user239,unguided,Where is it the easiest to talk to other young people after finishing school?,83,y,0.9882416129112244,M,0.9993051290512085,n,0.9925859570503235,n,0.9907898902893066,u,0.9877724051475525,n,0.997815728187561,y,0.983784556388855,0,0,0,0,1,0,1
ut11353,int1023,c1279,user251,unguided,"I have two bichon frise brothers, how should I take care of them?",71,y,0.9885743856430054,M,0.9992485642433167,n,0.9926022887229919,n,0.9814164638519287,u,0.9881616234779358,n,0.9978963136672974,y,0.9824323654174805,0,0,0,0,1,0,1
ut11359,int1033,c1280,user247,controversy guided,Do you think it is bad not to work?,78,y,0.9872027039527893,M,0.9992647767066956,y,0.950095534324646,n,0.9669248461723328,2,0.9843802452087402,n,0.9978263974189758,o,0.9751362800598145,0,0,1,0,0,0,1
ut11365,int1035,c1281,user235,unguided,What should I cook for a Christmas dinner with just me and a friend?,4,y,0.9890353083610535,M,0.9992959499359131,n,0.9929966330528259,n,0.9889107942581177,u,0.986729621887207,n,0.9977548718452454,y,0.9837446212768555,0,0,0,0,1,0,1
ut11376,int1040,c1282,user256,unguided,how to support a child who is going through a hard time in school,14,y,0.9729255437850952,M,0.9991797804832458,n,0.9921098351478577,n,0.99146968126297,u,0.9850268959999084,n,0.9978455305099487,y,0.9812054634094238,0,0,0,0,1,0,1
ut11382,int1042,c1283,user236,values guided,what do you consider a good relationship?,73,y,0.9880935549736023,M,0.9993025064468384,n,0.9928291440010071,n,0.9823145866394043,u,0.9871705174446106,n,0.9978739023208618,o,0.969840943813324,0,0,0,1,0,0,1
ut11390,int1045,c1284,user244,values guided,Whether living to make world better make sense? Would it be better to increase own welfare and be more individual?,70,y,0.9873639941215515,M,0.999197781085968,y,0.9185228943824768,n,0.6501162052154541,2,0.9789567589759827,n,0.9979398846626282,n,0.9840384721755981,0,0,1,0,0,0,1
ut11396,int1047,c1285,user257,unguided,Where are the nicest beaches on the world?,74,y,0.9875615835189819,M,0.9993066787719727,n,0.9923072457313538,n,0.9901256561279297,u,0.9874404668807983,n,0.9978654980659485,y,0.9819962978363037,0,0,0,0,1,0,1
ut11406,int1051,c1286,user254,values guided,Hi! Could you help me with work related stress? How should I handle it?,99,y,0.988497257232666,M,0.9992545247077942,y,0.910793662071228,n,0.9914542436599731,2,0.9626098871231079,n,0.9978871941566467,y,0.9669928550720215,0,0,1,0,0,0,1
ut11414,int1054,c1287,user242,values guided,How hard is it to raise a kid?,70,y,0.9884341359138489,M,0.9992964267730713,n,0.9929322004318237,n,0.9867870807647705,u,0.9874953627586365,n,0.9979185461997986,y,0.9780393242835999,0,0,0,0,1,0,1
ut11420,int1056,c1288,user245,values guided,"In totals life, is it still considered taboo to have a child outside wedlock, having a child before marrige?",70,y,0.9879381060600281,M,0.9992384910583496,y,0.9433518052101135,n,0.8886827826499939,2,0.9814016222953796,n,0.9979771971702576,n,0.9842819571495056,0,0,1,0,0,0,1
ut11428,int1059,c1289,user262,unguided,How are you?,28,y,0.9862528443336487,M,0.9992720484733582,n,0.9930219054222107,n,0.9545813798904419,u,0.9871692657470703,n,0.9974148273468018,y,0.9723235964775085,0,0,0,0,1,0,1
